name_norm,name_zh,country_code,latitude,longitude,feature_hint
acatlan,阿卡特蘭,MX,18.200000,-98.033333,false
acatzingo,阿卡欽戈,MX,18.983333,-97.783333,false
acay,阿凱山,AR,-24.350000,-66.200000,true
acayucan,阿卡由坎,MX,17.966667,-94.966667,false
accadia,阿卡迪亞,IT,41.166667,15.333333,false
acceglio,阿瑟格里歐,IT,44.466667,7.000000,false
accettura,阿瑟土拉,IT,40.483333,16.150000,false
accho,阿科,IL,32.916667,35.066667,false
accomac,阿哥馬克,US,37.716667,-75.666667,false
accous,阿庫,FR,42.983333,-0.600000,false
accra,阿克拉,GH,5.550000,-0.250000,false
accrington,阿克林頓,GB,53.766667,-2.350000,false
accumoli,阿庫莫里,IT,42.700000,13.250000,false
acebal,阿塞拔,AR,-33.233333,-60.833333,false
acebo,阿塞波,ES,43.250000,-7.183333,false
acedera,阿塞德拉,ES,39.066667,-5.566667,false
acedo,阿塞多,ES,43.083333,-5.816667,false
acegua,阿塞瓜,BR,-31.866667,-54.150000,false
aceh,亞齊,ID,4.000000,97.000000,false
acehuche,阿塞烏齊,ES,39.800000,-6.633333,false
aceituna,阿塞土納,ES,40.150000,-6.333333,false
acered,阿塞雷,ES,41.016667,-1.600000,false
acerenza,阿塞倫札,IT,40.800000,15.933333,false
acerno,阿瑟諾,IT,40.733333,15.050000,false
acerra,阿瑟拉,IT,40.933333,14.366667,false
aceuchal,阿休查,ES,38.650000,-6.483333,false
acevedo,阿瑟維多,AR,-33.750000,-60.450000,false
ach,阿赫,AT,48.150000,12.833333,false
ach r.,阿赫河,,48.766667,11.583333,true
achacachi,阿查卡奇,BO,-16.050000,-68.683333,false
achada,阿查達,,39.083333,-28.033333,false
achadas da cruz,阿查達克魯茲,,32.833333,-17.216667,false
achaea,阿開亞,GR,38.116667,21.916667,false
achaguas,阿查瓜斯,VE,7.766667,-68.100000,false
achahoish,亞查荷希,GB,55.950000,-5.566667,false
achalda,阿查達,IN,26.716667,79.416667,false
achalpur,阿查爾布爾,IN,21.266667,77.516667,false
achampet,阿占佩,IN,16.650000,80.133333,false
achan,阿占,RU,49.900000,136.600000,false
achao,阿奇歐,CL,-42.466667,-73.516667,false
achar,阿查,UY,-32.416667,-56.166667,false
achara,阿查拉,GE,42.550000,42.866667,false
acharacle,亞查拉科,GB,56.733333,-5.783333,false
acharis avtonomiuri respublika,阿查拉自治共和國,GE,41.700000,41.000000,false
acharistsqali,阿查里茲夸利,GE,41.550000,41.716667,false
achavanich,亞查凡尼奇,GB,58.366667,-3.416667,false
achayvayam,阿切瓦揚,RU,60.983333,170.283333,false
achegour,阿切古爾,NE,19.166667,11.900000,false
acheh hd.,亞奇岬,ID,5.583333,95.216667,true
achel,阿赫爾,BE,51.250000,5.483333,false
acheloos,阿切路斯,GR,38.333333,21.100000,false
achemelmel,阿榭美美,ML,20.050000,1.083333,false
achemmim,阿榭敏,MR,16.666667,-6.883333,false
achenkirch,阿亨基希,AT,47.550000,11.716667,false
achenouma,阿榭奴馬,NE,19.133333,12.916667,false
achensee,阿亨湖,AT,47.466667,11.700000,true
achern,阿赫恩,DE,48.633333,8.083333,false
achhota,阿科塔,IN,20.666667,81.583333,false
achi,阿智,JP,35.450000,137.683333,false
achi baba,阿奇山,TR,40.100000,26.266667,true
achicourt,阿奇庫爾,FR,50.266667,2.750000,false
achigvara,阿奇格瓦拉,GE,42.683333,41.633333,false
achikulak,阿奇庫拉克,RU,44.566667,44.850000,false
achill hd.,亞赤爾岬,IE,53.966667,-10.250000,true
achill i.,亞赤爾島,IE,54.000000,-10.000000,true
achiltibuie,阿契提布耶,GB,58.016667,-5.366667,false
achim,阿奇母,DE,53.016667,9.033333,false
achin,阿欽,ID,4.000000,97.000000,false
achinsk,阿秦斯克,RU,56.283333,90.500000,false
achintee,亞琴提,GB,57.400000,-5.450000,false
achiras,阿奇拉斯,AR,-33.166667,-65.000000,false
achisay,阿奇賽,KZ,43.550000,68.883333,false
achisu,阿奇蘇,RU,42.650000,47.683333,false
achit,阿奇特,RU,56.800000,57.900000,false
achkhoy martan,阿克賀伊馬坦,RU,43.200000,45.283333,false
achladies,阿奇雷迪斯,GR,39.450000,20.766667,false
achna,阿奇納,CY,35.066667,33.783333,false
achnasheen,亞赤納森,GB,57.566667,-5.083333,false
achosnich,亞科斯尼奇,GB,56.733333,-6.183333,false
achray,阿科雷,CA,45.866667,-77.750000,false
achslach,阿斯拉赫,DE,48.966667,12.933333,false
achstetten,阿斯特登,DE,48.266667,9.900000,false
achtkarspelen,阿克特卡斯派稜,NL,53.233333,6.100000,false
achtrup,阿賀楚普,DE,54.783333,9.033333,false
achuyevo,阿楚耶弗,RU,45.716667,37.766667,false
aci castello,阿夕卡斯特羅,IT,37.550000,15.133333,false
aci catena,阿夕卡特納,IT,37.600000,15.133333,false
aci sant antonio,阿夕聖安東尼歐,IT,37.600000,15.116667,false
acigol,阿夕湖,TR,40.300000,27.233333,true
acinohur,阿辛諾胡,AZ,41.000000,46.966667,false
acipayam,阿夕佩揚,TR,37.466667,29.366667,false
acireale,阿奇雷阿里,IT,37.600000,15.166667,false
acker pk.,阿克峰,US,38.116667,-119.516667,false
ackerman,阿克曼,US,33.316667,-89.183333,false
ackley,阿克里,US,42.550000,-93.050000,false
acklins i.,阿克林島,BS,22.416667,-74.000000,true
acle,亞克,GB,52.633333,1.550000,false
acobamba,阿科班巴,PE,-14.250000,-72.200000,false
acolin,阿科林河,FR,46.816667,3.383333,true
acoma,阿科馬,US,44.933333,-94.450000,false
acomayo,阿科馬約,PE,-15.816667,-71.233333,false
acomb,亞空,GB,54.983333,-2.100000,false
aconcagua,阿空加瓜,AR,-32.666667,-70.033333,false
aconquija,阿空基雅,AR,-27.000000,-65.916667,false
acopiara,阿科皮亞拉,BR,-6.100000,-39.450000,false
acora,阿科拉,PE,-15.950000,-69.783333,false
acores,阿科雷斯群島,,38.500000,-28.000000,true
acostambo,阿奇科斯坦波,PE,-12.400000,-75.100000,false
acoua,阿庫亞,,-12.716667,45.050000,false
acoyapa,阿可雅帕,NI,11.966667,-85.166667,false
acquacalda,阿夸卡達,IT,38.516667,14.950000,false
acqualagna,阿夸拉納,IT,43.616667,12.666667,false
acquaniti,阿夸尼提,IT,39.550000,16.850000,false
acquapendente,阿夸奔登特,IT,42.733333,11.866667,false
acquappesa,阿夸佩沙,IT,39.483333,15.950000,false
acquaro,阿夸洛,IT,42.866667,13.050000,false
acquarossa,阿夸洛薩,CH,46.450000,8.950000,false
acquasanta terme,阿夸珊塔特美,IT,42.766667,13.400000,false
acquasparta,阿夸斯帕塔,IT,42.683333,12.550000,false
acquaviva delle fonti,阿夸維瓦芳提,IT,40.900000,16.833333,false
acquaviva picena,阿夸維瓦皮森納,IT,42.933333,13.800000,false
acque dolci,阿奎多希,IT,38.050000,14.583333,false
acqui terme,阿奎特美,IT,44.683333,8.466667,false
acquigny,阿奎格尼,FR,49.183333,1.183333,false
acra,阿克拉,US,42.316667,-74.050000,false
acraman,阿克拉曼湖,AU,-32.033333,135.433333,true
acre,阿克雷,BR,-10.883333,-45.083333,false
acre,阿克雷州,BR,-9.000000,-70.000000,false
acre,阿克雷灣,IL,32.866667,35.050000,true
acre r.,阿克雷河,BR,-8.750000,-67.366667,true
acreuna,阿克雷烏納,BR,-17.366667,-50.333333,false
acri,阿克利,IT,39.483333,16.383333,false
acs,阿奇,HU,47.700000,18.000000,false
acsa,阿喬,HU,47.266667,19.350000,false
actaeon,阿克蒂恩山,,-15.966667,-5.700000,true
acte,亞克提,GR,40.250000,24.250000,false
acteon atolls,阿克蒂恩環礁,,-21.333333,-136.500000,true
acteopan,亞克提歐潘,MX,18.750000,-98.716667,false
actium,亞克辛木,GR,38.950000,20.766667,false
acton,亞克頓,CA,43.633333,-80.033333,false
acton,亞克頓,GB,51.516667,-0.283333,false
acton,亞克頓,US,34.450000,-118.183333,false
actopan,亞克托潘,MX,20.266667,-98.933333,false
acua,阿夸,BR,-8.200000,-41.083333,false
acucena,阿庫西納,BR,-19.066667,-42.533333,false
aculco de espinoza,阿庫科艾賓諾沙,MX,20.100000,-99.800000,false
acultzingo,阿庫辛哥,MX,18.716667,-97.316667,false
acuna,阿庫納,AR,-29.916667,-57.966667,false
acungui,阿松吉,BR,-24.916667,-49.416667,false
acurenam,阿庫雷南,GQ,1.800000,10.533333,false
acurizal,阿蘇里扎,BR,-15.233333,-56.350000,false
acuto,阿庫托,IT,41.783333,13.183333,false
ad dabah,代巴,EG,31.033333,28.433333,false
ad dafinah,代非奈,SA,23.300000,41.966667,false
ad daghgharah,代格加拉,IQ,32.150000,44.933333,false
ad dahna,代赫納,SA,25.200000,48.166667,false
ad dakhiliyah,達希利耶,OM,22.400000,57.533333,false
ad dakhla,代赫來,,23.650000,-15.900000,false
ad dali,達利,YE,13.700000,44.733333,false
ad dammam,丹曼,SA,26.433333,50.116667,false
ad daqahliyah,代蓋赫利耶,EG,30.916667,31.500000,false
ad dar al hamra,達爾漢拉,SA,27.316667,37.733333,false
ad darb,代爾卜,SA,18.200000,42.866667,false
ad dawadimi,代瓦迪米,SA,24.500000,44.383333,false
ad dawhah,杜哈,QA,25.283333,51.533333,false
ad dawr,道爾,IQ,34.450000,43.800000,false
ad daww,道烏,SY,34.450000,37.733333,false
ad dayr,代爾,IQ,30.800000,47.583333,false
ad dibdibah plain,迪卜地拜平原,SA,28.000000,46.500000,true
ad dibin,迪賓,YE,16.600000,51.333333,false
ad dikakah,迪卡喀,SA,19.416667,51.500000,false
ad dilam,迪來母,SA,24.000000,47.166667,false
ad diriyah,迪里耶,SA,24.750000,46.566667,false
ad dissan,迪珊島,SA,16.933333,41.683333,true
ad diwaniyah,迪瓦尼耶,IQ,31.983333,44.933333,false
ad dumayr,杜麥爾,SY,33.650000,36.700000,false
ad duwayd,杜威德,SA,30.233333,42.300000,false
ad duwayhirah,杜威希拉,SA,26.200000,44.316667,false
ad duwayris,杜威里斯,SA,22.416667,50.916667,false
ada,艾達,ET,8.866667,38.600000,false
ada,艾達,GH,7.250000,-1.833333,false
ada,艾達,RS,45.816667,20.150000,false
ada,艾達,US,34.783333,96.683333,false
adaba,艾達巴,ET,15.616667,48.333333,false
adacao,艾達告,,13.483333,144.850000,false
adaf,艾達夫山,DZ,24.016667,8.383333,true
adagum,艾達袞,RU,45.083333,37.716667,false
adahuesca,艾達維斯加,ES,42.150000,-0.016667,false
adair,亞代爾,US,41.500000,-94.633333,false
adairville,亞代爾維,US,36.666667,-86.850000,false
adaja,艾達哈,ES,41.533333,-4.866667,false
adak,艾達克,SE,65.350000,18.616667,false
adak,艾達克,US,51.883333,-176.650000,false
adakli,阿達克里,TR,37.500000,42.216667,false
adalar,阿達拉,TR,40.866667,29.133333,false
adaleh,艾達雷,ET,7.466667,46.366667,false
adam,阿代母,OM,22.383333,57.533333,false
adam mt.,亞當山,,-51.600000,-60.000000,true
adama,阿達馬,ET,10.700000,39.566667,false
adamana,阿達馬納,US,34.983333,-109.833333,false
adamantina,阿達曼提納,BR,21.683333,51.066667,false
adamaoua,阿達摩亞,CM,8.083333,13.000000,false
adamas,阿達馬斯,GR,36.733333,24.433333,false
adamawa,阿達馬瓦,NG,11.483333,10.966667,false
adamclisi,阿丹克利西,RO,44.083333,27.950000,false
adamello,阿達密羅山,IT,46.150000,10.500000,true
adami tulu,阿達米土魯,ET,7.866667,38.700000,false
adaminaby,阿達米納比,AU,-36.050000,148.716667,false
adamov,阿達莫夫,CZ,50.133333,17.450000,false
adamovka,阿達莫夫卡,RU,52.000000,37.616667,false
adamow,阿達莫,PL,52.350000,19.650000,false
adamowka,阿達莫卡,PL,51.533333,22.333333,false
adampol,阿丹波爾,UA,49.666667,27.650000,false
adams,亞當斯,US,36.566667,87.050000,false
adams,亞當斯山,NZ,41.316667,175.666667,true
adams,亞當斯角,,-75.066667,-62.333333,true
adams bridge,亞當斯橋,,9.083333,79.583333,false
adams l.,亞當斯湖,CA,51.250000,-119.500000,true
adams mt.,亞當斯山,US,46.216667,-121.483333,true
adams pk.,亞當斯峰,LK,6.816667,80.500000,false
adamstown,亞當斯頓,IE,52.400000,-6.716667,false
adamstown,亞當斯頓,US,40.250000,76.050000,false
adamsville,亞當斯維,US,31.316667,-98.183333,false
adamuz,阿達母斯,ES,38.033333,4.533333,false
adan,阿丹,AF,30.083333,65.866667,false
adan,阿丹,YE,13.500000,43.950000,false
adan as sughra,小亞丁,YE,12.733333,44.883333,false
adana,亞達納,TR,37.000000,35.316667,false
adancata,阿丹卡塔,RO,47.733333,26.300000,false
adand,阿丹德,HU,46.866667,18.166667,false
adanero,阿丹內洛,ES,40.933333,-4.600000,false
adang,阿丹灣,ID,-1.750000,116.333333,true
adani,阿達尼,NG,12.716667,8.550000,false
adao,阿達歐,PT,40.450000,-7.166667,false
adapazari,亞達帕札,TR,40.750000,30.383333,false
adarama,阿達拉馬,SD,17.000000,34.000000,false
adaran,艾代蘭山,YE,13.783333,45.150000,true
adare,阿德,IE,52.566667,-8.800000,false
adare c.,阿德角,,-71.500000,170.400000,true
adarmo,阿達爾莫乾河,SD,21.100000,35.866667,true
adatara mt.,安達太良山,JP,37.616667,140.283333,true
adavale,阿達維爾,AU,25.900000,144.583333,false
adazi,阿達吉,LV,57.083333,24.316667,false
adbhar,阿達布哈,IN,21.950000,83.033333,false
adda r.,阿達河,IT,45.133333,9.883333,true
addanki,阿丹基,IN,15.816667,79.983333,false
addatigala,阿達提加拉,IN,17.483333,82.016667,false
adderbury,亞德布里,GB,52.016667,-1.316667,false
addingham,亞丁罕,GB,53.950000,-1.883333,false
addington,亞丁頓,US,34.200000,-97.966667,false
addis ababa,阿迪斯阿貝巴,ET,9.050000,38.700000,false
addis derra,阿迪斯德拉,ET,10.200000,38.766667,false
addison,阿迪森,US,34.200000,-87.183333,false
addlestone,艾德雷斯東,GB,51.366667,-0.483333,false
addo,阿多,ZA,-33.566667,25.683333,false
addu atoll,阿杜環礁,MV,-0.700000,73.166667,true
adeje,阿第赫,,28.116667,-16.716667,false
adel,艾德爾,US,31.116667,-83.450000,false
adelaide,阿得雷德,AU,-34.933333,138.600000,false
adelaide,阿得雷德,BS,25.000000,-77.483333,false
adelaide,阿得雷德,ZA,-32.700000,26.300000,false
adelaide i.,阿得雷德島,,-67.766667,-68.900000,true
adelaide pen.,阿得雷德半島,CA,68.083333,-97.833333,true
adelboden,阿德波登,CH,46.483333,7.566667,false
adele i.,阿德雷島,AU,15.550000,123.183333,true
adelebsen,阿德雷布森,DE,51.583333,9.750000,false
adelfi,阿德非島,GR,39.116667,23.983333,true
adelfia,阿德非亞,IT,41.000000,16.866667,false
adelia maria,阿德里亞馬利,AR,-33.616667,-64.033333,false
adelie coast,阿德利海岸,,-67.000000,139.000000,false
adelmannsfelden,阿德曼非登,DE,48.950000,10.016667,false
adelong,阿德隆,AU,-35.316667,148.050000,false
adelphi,阿德費,JM,18.450000,-77.800000,false
adelphi,阿德費,VC,13.183333,-61.133333,false
adelschlag,阿德斯拉,DE,48.833333,11.250000,false
adelsdorf,阿德斯道夫,DE,49.716667,10.916667,false
adelsheim,阿德斯罕,DE,49.383333,9.383333,false
adelsried,阿德斯里,DE,48.416667,10.716667,false
adelvad,艾德爾法德,,54.983333,9.000000,false
ademuz,阿第木茲,ES,40.066667,-1.283333,false
aden,亞丁,YE,12.783333,45.050000,false
aden,亞丁灣,,12.000000,48.000000,true
adena,阿登納,US,40.216667,-80.866667,false
adenau,阿登瑙,DE,50.383333,6.950000,false
adendorf,阿登道夫,DE,53.283333,10.450000,false
adendorp,阿登多普,ZA,-32.300000,24.550000,false
adenstedt,阿德斯提特,DE,52.033333,11.000000,false
aderbissinat,阿德比辛納,NE,15.616667,7.866667,false
aderno,阿德諾,IT,37.666667,14.833333,false
adesar,阿德薩,IN,23.550000,70.983333,false
adet,阿德特,ET,11.266667,37.483333,false
adh dhayd,達伊德,AE,25.283333,55.883333,false
adh dhayuf,扎尤夫,SA,27.600000,44.083333,false
adhamas,阿達馬斯,GR,38.500000,22.983333,false
adhan,阿德漢山,AE,25.450000,56.216667,true
adhanah,艾宰奈乾河,YE,16.850000,49.016667,true
adhfa,阿茲法,SA,29.150000,41.483333,false
adhi kot,阿迪科,PK,32.166667,72.916667,false
adhiriyat,阿迪里亞山,JO,30.416667,36.800000,true
adhoi,阿德賀伊,IN,23.400000,70.516667,false
adhra,阿德拉,SY,33.616667,36.516667,false
adi,阿迪,IN,18.383333,72.933333,false
adi i.,阿迪島,ID,-4.300000,133.433333,true
adi keyih,阿迪凱伊,ET,12.983333,39.683333,false
adi kwala,阿迪夸拉,ET,14.583333,38.833333,false
adi ugri,阿迪烏格里,ET,14.783333,38.833333,false
adiake,阿迪亞克,CI,5.283333,-3.300000,false
adicora,阿迪科拉,VE,11.950000,-69.800000,false
adige,阿迪及河,IT,45.166667,12.333333,true
adigrat,阿迪格拉特,ET,14.333333,39.483333,false
adilabad,阿迪拉巴德,IN,19.666667,78.533333,false
adilang,阿迪朗,UG,2.733333,33.466667,false
adilcevaz,阿迪塞瓦,TR,38.800000,42.750000,false
adin,阿丁,US,41.200000,-120.933333,false
adincata,阿丁卡塔,RO,47.733333,26.300000,false
adini,阿迪尼,AF,33.083333,68.283333,false
adinkerke,阿丁科克,BE,51.066667,2.600000,false
adirondack mts.,阿第倫達克山脈,US,44.000000,-74.500000,true
adis abeba,阿迪斯阿貝巴,ET,9.033333,38.700000,false
adis zemen,阿迪斯捷門,ET,12.116667,37.783333,false
adiyaman,阿地雅曼,TR,37.766667,38.250000,false
adjaria,阿札里亞,GE,41.666667,42.000000,false
adjeiman,阿捷曼乾河,DZ,22.200000,3.800000,true
adjud,阿德蘇德,RO,46.116667,27.166667,false
adjumani,阿朱曼尼,UG,3.366667,31.816667,false
adjuntas,阿德宏塔,,18.166667,-66.716667,false
adlavik is.,阿德拉維克群島,CA,55.000000,-58.750000,true
adler,阿德勒,RU,43.433333,35.983333,false
adlington,阿德林頓,GB,53.600000,-2.600000,false
adliswil,阿德里斯威,CH,47.316667,8.516667,false
adlkofen,阿德科芬,DE,48.550000,12.266667,false
admiralty g.,阿德莫拉提灣,AU,-14.333333,125.833333,true
admiralty i.,阿德莫拉提島,CA,69.583333,-101.200000,true
admiralty inlet,阿德莫拉提峽灣,CA,72.500000,-86.000000,true
admiralty is.,阿德莫拉提群島,AU,-31.500000,159.066667,true
admiralty mts.,阿德莫拉提山脈,,-71.750000,168.500000,true
admont,阿德蒙特,AT,47.583333,14.466667,false
ado,阿多,NG,7.800000,7.650000,false
ado r.,安曇川,JP,35.316667,136.066667,true
ado-ekiti,阿多艾基提,NG,7.633333,5.216667,false
ado-tymovo,阿多提莫沃,RU,51.150000,142.683333,false
adok,阿多克,SD,8.183333,30.316667,false
adolfsstrom,阿道夫斯特倫,SE,66.300000,16.666667,false
adolph,亞多夫,US,46.783333,-92.283333,false
adolphus i.,阿道夫斯島,AU,15.366667,128.250000,true
adonara i.,亞多納拉島,ID,8.333333,123.166667,true
adoni,阿多尼,IN,15.633333,77.266667,false
adony,奧多尼,HU,47.166667,18.783333,false
adorf,阿道夫,DE,50.316667,12.250000,false
adoufe,阿道非,PT,41.333333,-7.733333,false
adour,阿都爾河,FR,43.533333,-1.533333,true
adra,阿德拉,ES,36.750000,-3.016667,false
adra,阿德拉,IN,23.500000,86.666667,false
adradas,阿德拉達斯,ES,41.350000,-2.466667,false
adrados,阿德拉多斯,ES,42.883333,-5.283333,false
adramyttium,阿德拉米提母,TR,39.600000,27.016667,false
adrano,阿德拉諾,IT,37.666667,14.833333,false
adranos cayi,阿特拉諾河,TR,39.933333,28.533333,true
adrar,阿德拉,DZ,27.850000,-0.316667,false
adrar,阿德拉,MR,20.500000,-10.066667,false
adrar,阿德拉爾山崖,MR,21.000000,-12.000000,false
adrar des iforas,阿德拉山脈,ML,20.000000,2.000000,false
adrar tedjorart pk.,阿德拉鐵卓拉特峰,DZ,23.116667,4.983333,false
adras dagi,阿德拉斯山,TR,36.566667,33.200000,true
adraskand,阿德拉斯坎,AF,33.650000,62.266667,false
adrasmon,阿達拉斯蒙,TJ,40.650000,69.983333,false
adre,阿德雷,TD,13.466667,22.200000,false
adria,亞得里亞,IT,45.050000,12.066667,false
adrian,亞得里安,US,32.550000,-82.600000,false
adrianouplis,亞得里亞諾普利斯,TR,41.666667,26.566667,false
adriatic sea,亞得里亞海,,43.000000,16.000000,true
adriers,亞得里爾,FR,46.266667,0.800000,false
adrigole,亞得里哥,IE,51.700000,-9.733333,false
adrogue,亞得羅圭,AR,-34.800000,-58.400000,false
adua,阿杜亞,CL,-36.900000,-71.666667,false
aduana,阿杜亞納,MX,21.000000,-86.866667,false
aduard,阿杜亞德,CH,53.250000,6.466667,false
adula,阿杜拉,CH,46.500000,9.366667,false
adunara,阿杜納拉,ID,-8.250000,123.150000,false
adur,阿杜爾,IN,14.766667,75.250000,false
adusa,阿杜沙,CD,1.383333,28.016667,false
adutiskis,阿杜提斯吉,LT,55.150000,26.600000,false
aduwa,阿杜瓦,ET,14.166667,38.900000,false
advent,亞德文特,US,38.616667,-81.566667,false
adverse,阿德弗斯,AU,-20.766667,123.933333,false
advie,阿德威,GB,57.383333,-3.450000,false
adwa,阿多瓦,ET,14.166667,38.900000,false
adwick,阿迪克,GB,53.566667,-1.183333,false
adycha,阿迪查河,RU,68.216667,134.683333,true
adyge-khabl,阿迪吉喀布爾,RU,44.333333,41.933333,false
adygeya,阿迪吉雅,RU,45.000000,40.000000,false
adygeysk,阿迪吉斯克,RU,44.883333,39.200000,false
adyk,阿地克,RU,53.166667,105.083333,false
adzaneta,阿然內塔,ES,40.216667,-0.166667,false
adzaneta de albaida,阿然內塔亞拜達,ES,38.833333,-0.500000,false
adzhamka,阿迪桑卡,UA,48.550000,32.533333,false
adzharia,阿札里亞,GE,41.666667,42.000000,false
